SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NEXTMEDIA, BE, 03-Jul-2020,7,7,7,6.65,6.65,6.65,6.71,8995,0.6,30, -, -
NFL, EQ, 03-Jul-2020,31.6,31.8,31.9,30.5,30.8,30.75,30.9,730782,225.84,2614,407631,55.78
NH, EQ, 03-Jul-2020,268.4,267.9,277,264.8,276.15,275.75,271.05,712750,1931.89,6190,612534,85.94
NHAI, N1, 03-Jul-2020,1119.99,1121.2,1122.9,1118.5,1122.9,1122.65,1121.11,2579,28.91,27,2232,86.55
NHAI, N2, 03-Jul-2020,1287,1251,1288.99,1251,1287.5,1287.49,1286.23,5607,72.12,63,4802,85.64
NHAI, N4, 03-Jul-2020,1230,1238.99,1238.99,1238.99,1238.99,1238.99,1238.99,1887,23.38,34,1887,100
NHAI, N5, 03-Jul-2020,1296,1296,1296,1296,1296,1296,1296,10,0.13,1,10,100
NHAI, N6, 03-Jul-2020,1328,1339.98,1339.98,1339,1339,1339,1339.01,72,0.96,7,51,70.83
NHAI, N8, 03-Jul-2020,1146.8,1146.8,1160,1145,1159.95,1159.95,1149.83,796,9.15,10,701,88.07
NHAI, N9, 03-Jul-2020,1241,1249,1250,1249,1250,1249.5,1249.5,200,2.5,2,200,100
NHAI, NA, 03-Jul-2020,1266.94,1267,1272.01,1267,1268.5,1271.68,1271.04,1293,16.43,20,1272,98.38
NHAI, NE, 03-Jul-2020,1297,1287,1298,1287,1296.75,1296.75,1295.05,1257,16.28,16,1142,90.85
NHBTF2014, N4, 03-Jul-2020,6050,6050,6050,6050,6050,6050,6050,30,1.82,3,30,100
NHBTF2014, N6, 03-Jul-2020,7305,7320,7320,7320,7320,7320,7320,7,0.51,1,7,100
NHPC, EQ, 03-Jul-2020,20.3,20.45,20.75,20.35,20.65,20.7,20.57,6664116,1370.73,14931,3934999,59.05
NHPC, N4, 03-Jul-2020,1116.23,1135,1135,1135,1135,1135,1135,10,0.11,1,10,100
NHPC, N6, 03-Jul-2020,1408,1409.9,1424,1409.9,1412.1,1412.1,1415.56,252,3.57,5,251,99.6
NIACL, EQ, 03-Jul-2020,120.75,121.25,122,118.7,118.7,119.1,120.02,429868,515.91,6237,131681,30.63
NIBL, BE, 03-Jul-2020,8.45,8.15,8.25,8.05,8.15,8.15,8.16,5837,0.48,13, -, -
NIFTYBEES, EQ, 03-Jul-2020,112.1,112.65,112.89,112.14,112.5,112.51,112.47,1736490,1953.09,8636,508877,29.3
NIITLTD, EQ, 03-Jul-2020,90.95,91.1,92.5,91,91.6,91.45,91.6,204079,186.94,1827,82661,40.5
NIITTECH, EQ, 03-Jul-2020,1412.95,1422.8,1444,1413.6,1421.2,1420.35,1429.77,319136,4562.9,11567,45048,14.12
NILAINFRA, EQ, 03-Jul-2020,4.6,4.6,4.7,4.3,4.35,4.35,4.42,360972,15.97,424,279738,77.5
NILASPACES, EQ, 03-Jul-2020,1.25,1.2,1.2,1.2,1.2,1.2,1.2,116547,1.4,118,116547,100
NILKAMAL, EQ, 03-Jul-2020,1136.05,1148.95,1150,1125.6,1135.9,1134.6,1140.26,6347,72.37,647,3838,60.47
NIPPOBATRY, EQ, 03-Jul-2020,557.8,555.15,589.95,535,553.9,547.85,556.73,3643,20.28,423,2037,55.92
NITCO, EQ, 03-Jul-2020,17.3,17.65,17.65,17,17.4,17.4,17.47,35033,6.12,234,26118,74.55
NITINFIRE, BZ, 03-Jul-2020,1.1,1.05,1.05,1.05,1.05,1.05,1.05,128043,1.34,49, -, -
NITINSPIN, EQ, 03-Jul-2020,40.45,40.5,41.1,40.05,40.4,40.15,40.27,60118,24.21,529,48878,81.3
NKIND, BE, 03-Jul-2020,26.1,27.4,27.4,25,27,27,26.97,853,0.23,12, -, -
NLCINDIA, EQ, 03-Jul-2020,45.4,45.7,47.3,45.5,45.7,45.9,46.28,1745882,807.99,5844,590857,33.84
NMDC, EQ, 03-Jul-2020,81.75,82.15,83,81.35,82.5,82.55,82.39,4507875,3713.92,13553,1974218,43.79
NOCIL, EQ, 03-Jul-2020,88.05,90,91.55,88.5,89.65,89.7,90.04,3300853,2971.92,21987,913856,27.69
NOIDATOLL, BE, 03-Jul-2020,3.75,3.7,3.9,3.6,3.7,3.65,3.71,79994,2.96,149, -, -
NPBET, EQ, 03-Jul-2020,122.3,119.7,122,119,121.8,121.8,119.86,35,0.04,9,30,85.71
NRAIL, EQ, 03-Jul-2020,218.65,220.95,221.85,211.8,217.4,215.5,214.75,24943,53.56,1224,15443,61.91
NRBBEARING, EQ, 03-Jul-2020,89.5,88.8,88.8,85,85.15,85.35,86.43,411991,356.07,4694,198277,48.13
NSIL, EQ, 03-Jul-2020,656.35,666.05,666.05,640,651,651.65,651.56,81,0.53,54,35,43.21
NTPC, EQ, 03-Jul-2020,93.4,93.6,95.35,92.75,95.25,94.5,93.89,15274892,14342.18,62871,5451026,35.69
NTPC, N6, 03-Jul-2020,1450.11,1450.01,1460,1450.01,1460,1458.96,1455.07,281,4.09,7,281,100
NTPC, N7, 03-Jul-2020,13.78,13.65,13.83,13.65,13.8,13.8,13.79,27136,3.74,91,25636,94.47
NTPC, NB, 03-Jul-2020,1172,1180,1180,1173,1173,1173,1175.24,78,0.92,2,78,100
NUCLEUS, EQ, 03-Jul-2020,273.05,274.45,277,267.9,270.1,270.55,271.79,58351,158.59,2188,26376,45.2
NXTDIGITAL, EQ, 03-Jul-2020,395.05,395,396.05,393,393,393.05,394.31,1973,7.78,63,1700,86.16
OAL, EQ, 03-Jul-2020,251.5,257.95,276.65,252.05,276.65,276.65,269.23,323293,870.41,7099,122566,37.91
OBEROIRLTY, EQ, 03-Jul-2020,360,360.1,365,358,358.5,359.55,362.12,144318,522.6,6768,50902,35.27
OCCL, EQ, 03-Jul-2020,776.45,776,845,767.2,816.9,817.25,811.54,63135,512.37,5172,23372,37.02
OFSS, EQ, 03-Jul-2020,2865.75,2866.4,2915,2828,2856.6,2864.95,2874.42,22903,658.33,2985,6674,29.14
OIL, EQ, 03-Jul-2020,95.2,95.4,97.65,94.95,97.5,97.3,96.85,1420286,1375.55,17858,638887,44.98
OILCOUNTUB, BE, 03-Jul-2020,4.85,4.85,5.05,4.85,5.05,5.05,5.01,40805,2.04,79, -, -
OISL, BE, 03-Jul-2020,3.85,4,4,3.7,3.7,3.7,3.79,45973,1.74,72, -, -
OLECTRA, EQ, 03-Jul-2020,67.8,69.85,70,67.5,68.8,68.3,68.51,56645,38.81,1043,35569,62.79
OMAXAUTO, EQ, 03-Jul-2020,35.75,36.1,36.7,34.2,34.9,34.55,35.02,16590,5.81,426,11647,70.2
OMAXE, EQ, 03-Jul-2020,114.35,102.95,102.95,102.95,102.95,102.95,102.95,39833,41.01,826,39833,100
OMFURN, SM, 03-Jul-2020,5,5.4,6,5.4,6,6,5.67,18000,1.02,3,18000,100
OMMETALS, BE, 03-Jul-2020,15.75,15.75,16.5,15.35,16.35,16.5,16.4,52782,8.66,137, -, -
ONELIFECAP, EQ, 03-Jul-2020,6.15,6.4,6.4,5.9,6.1,6.1,5.99,1059,0.06,20,843,79.6
ONEPOINT, EQ, 03-Jul-2020,12.35,12.35,13.25,11.25,13.25,12.75,12.49,20211,2.52,187,11271,55.77
ONGC, EQ, 03-Jul-2020,81.85,82.45,83.35,81.6,82.3,82.4,82.43,16793161,13842.13,53702,7815221,46.54
ONMOBILE, EQ, 03-Jul-2020,29.4,29.95,29.95,28.6,28.9,28.75,28.91,36316,10.5,333,26055,71.75
ONWARDTEC, EQ, 03-Jul-2020,59.1,59.1,63.95,58.1,61,61.05,60.25,17176,10.35,175,14126,82.24
OPTIEMUS, BE, 03-Jul-2020,23.7,24.85,24.85,22.55,22.55,22.6,22.82,11348,2.59,121, -, -
OPTOCIRCUI, BE, 03-Jul-2020,18.7,19.6,19.6,17.8,17.8,17.8,18.34,2659835,487.69,5214, -, -
ORBTEXP, EQ, 03-Jul-2020,61.9,61.9,69.8,60.5,68.7,68.5,67.07,110643,74.21,1385,44946,40.62
ORICONENT, EQ, 03-Jul-2020,17.25,17.8,17.8,17.05,17.25,17.25,17.35,51685,8.97,266,36899,71.39
ORIENTABRA, EQ, 03-Jul-2020,19.65,20.1,20.4,18.1,19,19.05,19.27,187044,36.04,1112,109514,58.55
ORIENTALTL, BE, 03-Jul-2020,16.3,16.6,16.6,16.5,16.5,16.5,16.52,340299,56.2,391, -, -
ORIENTBELL, EQ, 03-Jul-2020,82.85,82.15,83.95,82.05,82.3,82.3,82.68,26342,21.78,596,16908,64.19
ORIENTCEM, EQ, 03-Jul-2020,70.8,71.4,71.95,70,70.15,70.25,70.54,177027,124.87,1755,112196,63.38
ORIENTELEC, EQ, 03-Jul-2020,197.45,196.25,201.2,191.5,192,192.55,197.25,475446,937.83,8396,197758,41.59
ORIENTHOT, BE, 03-Jul-2020,19.7,19.1,19.95,19.05,19.9,19.7,19.55,22757,4.45,124, -, -
ORIENTLTD, BE, 03-Jul-2020,75.3,75.3,78.75,75.3,78.75,78.75,76.94,319,0.25,14, -, -
ORIENTPPR, EQ, 03-Jul-2020,20.15,20.15,20.6,19.9,19.9,19.95,20.14,459294,92.5,1438,278012,60.53
ORIENTREF, EQ, 03-Jul-2020,176.2,177.25,177.45,169.4,170,169.9,171.52,36172,62.04,1514,27341,75.59
ORISSAMINE, EQ, 03-Jul-2020,1597.15,1610,1653.25,1583.55,1595,1592.1,1611.96,5488,88.46,922,1674,30.5
ORTEL, BZ, 03-Jul-2020,1.9,1.9,1.95,1.85,1.9,1.9,1.91,70028,1.34,59, -, -
ORTINLABSS, BE, 03-Jul-2020,15.75,15,15,15,15,15,15,6033,0.9,46, -, -
OSWALAGRO, EQ, 03-Jul-2020,12.65,12.05,12.05,12.05,12.05,12.05,12.05,111198,13.4,359,111198,100
OSWALSEEDS, SM, 03-Jul-2020,35.5,34.9,35.15,34.9,35,35,35.02,12000,4.2,3,0,0
PAGEIND, EQ, 03-Jul-2020,20263.1,20301,20719.5,20301,20651.5,20621.7,20556.8,20787,4273.14,7180,3986,19.18
PAISALO, EQ, 03-Jul-2020,216.5,216.55,223,215,215,215.4,216.61,1953,4.23,65,1782,91.24
PALASHSECU, BE, 03-Jul-2020,26.55,27.75,27.75,25.3,27.6,27.25,27.05,1571,0.42,21, -, -
PALREDTEC, BE, 03-Jul-2020,20.3,21.3,21.3,20.8,21.3,21.3,21.25,17874,3.8,41, -, -
PANACEABIO, EQ, 03-Jul-2020,195.1,202,202,195.05,198,198.15,197.86,121704,240.8,1894,63499,52.17
PANACHE, EQ, 03-Jul-2020,40.45,41.5,41.5,38.1,40.95,40.6,39.66,409,0.16,26,230,56.23
PANAMAPET, EQ, 03-Jul-2020,41.9,41.95,43.75,40.65,43,42,42.1,14875,6.26,357,7988,53.7
PAPERPROD, EQ, 03-Jul-2020,208.25,208.75,212.3,205.3,210.5,211.2,210.23,83290,175.1,1791,54481,65.41
PAR, SM, 03-Jul-2020,48.2,48.25,48.25,48.25,48.25,48.25,48.25,2000,0.97,1,2000,100
PARABDRUGS, BZ, 03-Jul-2020,2.9,3,3,3,3,3,3,9585,0.29,13, -, -
PARACABLES, EQ, 03-Jul-2020,8,8.15,8.15,7.75,8,7.95,7.95,58167,4.62,198,42201,72.55
PARAGMILK, EQ, 03-Jul-2020,96.85,97,97.85,95.25,95.95,95.7,96.36,293114,282.46,3629,166618,56.84
PARSVNATH, BE, 03-Jul-2020,3.7,3.85,3.85,3.55,3.55,3.55,3.65,284968,10.41,250, -, -
PATELENG, EQ, 03-Jul-2020,16.65,17.1,17.15,15.55,15.95,15.75,16.19,2220453,359.43,4200,1212964,54.63
PATINTLOG, EQ, 03-Jul-2020,20.6,20.75,22.65,20.6,22.65,22.65,22.07,123278,27.2,541,82758,67.13
PATSPINLTD, BE, 03-Jul-2020,6.3,6.3,6.6,6.3,6.6,6.55,6.48,9300,0.6,16, -, -
PCJEWELLER, EQ, 03-Jul-2020,17.05,17.5,17.55,16.5,16.65,16.7,16.81,2334663,392.35,4665,1522083,65.19
PDMJEPAPER, EQ, 03-Jul-2020,15.3,15.65,15.7,14.7,14.75,14.8,14.94,105551,15.77,379,75796,71.81
PDSMFL, EQ, 03-Jul-2020,274.2,274.05,279,272,279,275.95,274.47,560,1.54,51,494,88.21
PEARLPOLY, BE, 03-Jul-2020,17,17.5,17.5,16.5,16.85,16.5,16.87,14575,2.46,29, -, -
PEL, EQ, 03-Jul-2020,1390.05,1403,1431.3,1388.1,1405.65,1411.05,1407.94,1660477,23378.45,47278,194525,11.72
PENIND, EQ, 03-Jul-2020,17.75,18,18.2,17.65,17.95,17.85,17.87,206974,36.98,582,136541,65.97
PENINLAND, EQ, 03-Jul-2020,4.25,4.25,4.35,4.1,4.1,4.1,4.18,226573,9.48,195,148820,65.68
PENTAGOLD, SM, 03-Jul-2020,25.3,24.05,24.05,24.05,24.05,24.05,24.05,3000,0.72,1,3000,100
PERSISTENT, EQ, 03-Jul-2020,642.4,645,645.1,628,645.05,641.35,637.23,51519,328.29,5263,27003,52.41
PETRONET, EQ, 03-Jul-2020,261.3,262.9,274.2,262.3,272.4,272.75,270.46,11852877,32057.2,69549,4300906,36.29
PFC, EQ, 03-Jul-2020,85,85.7,85.85,83.85,84.2,84.2,84.77,4568669,3872.68,16344,1294210,28.33
PFC, N4, 03-Jul-2020,1118,1117.8,1120,1117.8,1117.8,1117.8,1118.19,84,0.94,8,84,100
PFC, N8, 03-Jul-2020,1484.99,1480,1480,1468.3,1470,1470.19,1472.33,644,9.48,13,534,82.92
PFIZER, EQ, 03-Jul-2020,4181.8,4199,4214,4117.45,4123,4122.85,4143.74,49958,2070.13,6866,21071,42.18
PFOCUS, EQ, 03-Jul-2020,25.65,25.75,25.95,25.25,25.7,25.5,25.52,15953,4.07,123,12953,81.19
PFS, EQ, 03-Jul-2020,13.2,13.85,13.85,13.3,13.4,13.4,13.6,1389808,188.96,1848,796717,57.33
PGEL, EQ, 03-Jul-2020,44.1,44,44.85,43.05,43.95,43.55,43.79,28276,12.38,545,16860,59.63
PGHH, EQ, 03-Jul-2020,10238,10343.95,10376.7,10185.6,10367,10348.2,10300.71,2758,284.09,1066,1074,38.94
PGHL, EQ, 03-Jul-2020,4064.25,4089.95,4100,4032.25,4065,4062.5,4069.81,26537,1080.01,3637,5857,22.07
PGIL, EQ, 03-Jul-2020,107.15,106.95,108.45,104,104.1,104.7,105.71,4904,5.18,649,2011,41.01
PHILIPCARB, EQ, 03-Jul-2020,100.3,101.3,113.2,101.3,107.85,108.5,108.86,20942614,22798.37,141315,2964735,14.16
PHOENIXLTD, EQ, 03-Jul-2020,550.05,553,569,553,562,563.5,561.61,60206,338.12,3285,19130,31.77
PIDILITIND, EQ, 03-Jul-2020,1388.55,1400,1404,1381.6,1387.5,1389.45,1391.49,521034,7250.15,27913,198654,38.13
PIIND, EQ, 03-Jul-2020,1561.95,1567.6,1608.9,1567.6,1573.2,1576.3,1588.38,321437,5105.65,26601,210930,65.62
PILANIINVS, EQ, 03-Jul-2020,1379.95,1378.05,1390,1353,1368,1371.4,1369.13,329,4.5,121,217,65.96
PILITA, BE, 03-Jul-2020,6.15,6.2,6.35,5.85,5.85,5.9,6.04,75807,4.58,136, -, -
PIONDIST, EQ, 03-Jul-2020,114.65,117.1,117.1,110.05,110.05,110.75,112.5,2712,3.05,131,2336,86.14
PIONEEREMB, EQ, 03-Jul-2020,25.9,25.65,26.75,24.25,24.4,24.55,25.07,25312,6.34,427,17093,67.53
PITTIENG, EQ, 03-Jul-2020,31,30.35,31.5,30.1,30.8,30.6,30.57,9862,3.01,126,8156,82.7
PKTEA, BE, 03-Jul-2020,98.2,103,103,93.7,100,100,97.23,872,0.85,24, -, -
PLASTIBLEN, EQ, 03-Jul-2020,169,171,171,162,166.4,164.5,165.47,15913,26.33,736,9838,61.82
PNB, EQ, 03-Jul-2020,36.25,36.5,36.55,35.8,35.85,35.95,36.08,19474835,7027.49,32698,3880799,19.93
PNBGILTS, EQ, 03-Jul-2020,36.55,36.65,38.4,36.3,37.9,37.75,37.28,387932,144.63,1391,250984,64.7
PNBHOUSING, EQ, 03-Jul-2020,212.7,215,215.3,208.2,209.5,210.05,210.18,521545,1096.16,6907,267790,51.35
PNC, EQ, 03-Jul-2020,15.65,16.2,16.2,15.25,15.7,15.65,15.61,3755,0.59,89,2398,63.86
PNCINFRA, EQ, 03-Jul-2020,149.15,150.9,157.45,150.9,156.9,156.05,154.55,683746,1056.7,10897,338429,49.5
PODDARHOUS, EQ, 03-Jul-2020,199.1,203.4,203.4,192.1,192.1,192.1,196.81,531,1.05,20,356,67.04
PODDARMENT, EQ, 03-Jul-2020,152.7,153.5,155.85,151,153.85,152.75,152.56,6290,9.6,250,3363,53.47
POKARNA, BE, 03-Jul-2020,124.2,124,130.4,124,130.4,130.4,129.6,83109,107.71,383, -, -
POLYCAB, EQ, 03-Jul-2020,841.25,849.8,861,842.45,843,845,851.44,661643,5633.52,35917,223089,33.72
POLYMED, EQ, 03-Jul-2020,295.6,295,313.6,295,307,307.55,305.25,143662,438.53,4936,73023,50.83
POLYPLEX, EQ, 03-Jul-2020,496.75,495.5,510.75,495.05,504,504.15,504.43,42918,216.49,2399,26713,62.24
PONNIERODE, EQ, 03-Jul-2020,151.2,152.3,157.3,149,154,151.7,151.51,14625,22.16,2372,2731,18.67
POWERGRID, EQ, 03-Jul-2020,175.1,176,179.4,175.1,176.9,177.6,177.78,12780027,22720.18,73012,7234124,56.6
POWERINDIA, EQ, 03-Jul-2020,840.2,843.25,845.45,842,843.9,842.95,843.5,12355,104.21,656,10378,84
POWERMECH, EQ, 03-Jul-2020,452.5,458.5,474,450.05,468,468.9,466.6,66569,310.61,2987,41298,62.04
PPAP, EQ, 03-Jul-2020,167.6,168.75,174.5,166.3,169.75,169.65,171.82,47748,82.04,1032,33167,69.46
PPL, EQ, 03-Jul-2020,58.05,58.9,60,57,57.9,57.9,58.44,40032,23.4,375,32846,82.05
PRABHAT, EQ, 03-Jul-2020,70.6,70.65,72.8,70.5,71.1,71.3,71.41,14005,10,280,8344,59.58
PRAENG, EQ, 03-Jul-2020,6.65,6.9,6.9,6.4,6.7,6.45,6.5,12069,0.78,54,7649,63.38
PRAJIND, EQ, 03-Jul-2020,64.85,65.2,65.5,63.2,63.3,63.75,64.6,1365715,882.29,7367,387011,28.34
PRAKASH, EQ, 03-Jul-2020,35.3,35.7,36.25,34.9,35.2,35.15,35.4,540805,191.43,1985,377797,69.86
PRAKASHSTL, BE, 03-Jul-2020,1.9,1.85,1.85,1.85,1.85,1.85,1.85,376968,6.97,359, -, -
PRAXIS, BE, 03-Jul-2020,37.25,38,39.1,38,39.1,39.1,39.01,24817,9.68,107, -, -
PRECAM, EQ, 03-Jul-2020,28,27.95,30.9,27.4,29.95,29.9,29.64,1519016,450.3,8892,827605,54.48
PRECOT, EQ, 03-Jul-2020,24.8,25,25,24.2,24.5,24.5,24.61,1056,0.26,19,1006,95.27
PRECWIRE, EQ, 03-Jul-2020,102.5,100.25,103,100.2,101.7,101.05,101.78,10650,10.84,409,6135,57.61
PREMEXPLN, BE, 03-Jul-2020,104.05,107,109.25,107,109.25,109.25,109.15,6506,7.1,53, -, -
PREMIERPOL, EQ, 03-Jul-2020,23.4,24.5,24.7,23.5,23.5,23.65,23.81,7998,1.9,38,4927,61.6
PRESSMN, EQ, 03-Jul-2020,20.4,20.55,21.95,20.3,20.75,20.85,21.17,123259,26.09,708,77788,63.11
PRESTIGE, EQ, 03-Jul-2020,201.1,202.9,208,201.1,203.8,204.9,204.85,763656,1564.34,13482,427067,55.92
PRICOLLTD, EQ, 03-Jul-2020,39.9,40.3,41,39.3,39.7,39.85,39.96,143164,57.21,498,125570,87.71
PRIMESECU, EQ, 03-Jul-2020,50.25,50.3,50.95,48.5,50,50.65,50.24,48598,24.42,361,42228,86.89
PRINCEPIPE, EQ, 03-Jul-2020,113.55,114,114.45,112,113.5,113.2,113.07,123707,139.87,2479,76035,61.46
PROLIFE, SM, 03-Jul-2020,32.9,32.95,33.95,31.35,32.15,32.15,32.42,30000,9.73,10,21000,70
PROZONINTU, EQ, 03-Jul-2020,20.45,21.4,21.4,19.6,20,19.8,20.36,234746,47.81,1107,151010,64.33
PRSMJOHNSN, EQ, 03-Jul-2020,45.85,46.45,46.45,43.4,43.8,44,44.69,259937,116.17,1770,211991,81.55
PSB, EQ, 03-Jul-2020,14.1,13.9,14.6,13.9,14.2,14.2,14.21,528484,75.12,1328,377517,71.43
PSPPROJECT, EQ, 03-Jul-2020,408.3,425,434.7,415,422,419.6,426.38,160453,684.14,4444,99825,62.21
PSUBNKBEES, EQ, 03-Jul-2020,16.15,16.25,16.35,15.8,15.96,15.92,16.06,581172,93.34,457,382595,65.83
PTC, EQ, 03-Jul-2020,49.15,49.1,49.45,49,49.1,49.15,49.2,1256078,618.02,4066,705344,56.15
PTL, EQ, 03-Jul-2020,33.55,34.4,34.4,32.9,33.4,33.45,33.57,12184,4.09,118,9277,76.14
PUNJABCHEM, EQ, 03-Jul-2020,472.75,465.05,476,465.05,466.2,467,469.16,2350,11.03,170,1827,77.74
PUNJLLOYD, BZ, 03-Jul-2020,2.4,2.5,2.5,2.3,2.3,2.3,2.42,2123289,51.4,934, -, -
PURVA, EQ, 03-Jul-2020,41.35,41.5,42.7,40.8,41.1,41.25,41.77,44027,18.39,601,17538,39.83
PVR, EQ, 03-Jul-2020,1015.25,1023,1036.7,1016.2,1028,1032.7,1027.77,1025884,10543.74,29324,137790,13.43
QGOLDHALF, EQ, 03-Jul-2020,2102.65,2103,2110.5,2099,2105,2105.05,2103.04,2108,44.33,115,1821,86.39
QNIFTY, EQ, 03-Jul-2020,1085,1086,1090,1086,1090,1090,1088,2,0.02,2,0,0
QUESS, EQ, 03-Jul-2020,361.75,359,359.75,344,345,346.5,349.51,268144,937.2,6815,175970,65.63
QUICKHEAL, EQ, 03-Jul-2020,115.8,116.65,116.8,113.75,114.2,114.05,114.65,127504,146.19,2101,69689,54.66
RADICO, EQ, 03-Jul-2020,372.7,373.5,374.45,366.1,372,369.6,369.92,175203,648.11,4577,66435,37.92
RADIOCITY, EQ, 03-Jul-2020,17.95,18.1,18.95,17.8,17.9,18,18.21,1172288,213.48,2160,663000,56.56
RAIN, EQ, 03-Jul-2020,79.35,80,83.6,80,80.85,81.05,81.95,2353672,1928.86,14187,559669,23.78
RAJESHEXPO, EQ, 03-Jul-2020,469.3,471.65,487.25,469.15,482.45,483.75,480.69,227345,1092.82,13667,101111,44.47
RAJRATAN, EQ, 03-Jul-2020,223.25,229.5,267,222.1,254,247.75,249.99,53529,133.82,2158,12679,23.69
RAJSREESUG, BE, 03-Jul-2020,15.45,15.8,15.8,15.4,15.6,15.6,15.56,3933,0.61,24, -, -
RAJTV, EQ, 03-Jul-2020,35.15,35.15,35.65,34.7,35.05,35.05,35.19,1536,0.54,27,1147,74.67
RALLIS, EQ, 03-Jul-2020,271.85,274.3,276.4,270.6,272.7,272.9,273.38,359502,982.8,8761,113940,31.69
RAMANEWS, EQ, 03-Jul-2020,16.15,16.15,16.8,15.4,15.55,15.5,15.86,73683,11.69,323,58547,79.46
RAMASTEEL, EQ, 03-Jul-2020,34.05,33.1,35.4,32.6,35,34.45,33.57,4137,1.39,80,2675,64.66
RAMCOCEM, EQ, 03-Jul-2020,649.45,649.5,654,639.05,643.1,640.65,642.57,598591,3846.39,10267,316648,52.9
RAMCOIND, EQ, 03-Jul-2020,152.15,155.55,155.55,153,153,153.35,153.76,25622,39.4,584,16836,65.71
RAMCOSYS, EQ, 03-Jul-2020,112.4,114.9,116.35,107.6,109.5,109.3,110.93,362103,401.68,6228,186166,51.41
RAMKY, EQ, 03-Jul-2020,36.85,37.9,37.9,35.75,35.75,36,36.31,40778,14.81,379,25766,63.19
RANASUG, BE, 03-Jul-2020,4.1,4.1,4.15,3.9,4.05,4.05,4.05,206338,8.35,193, -, -
RANEENGINE, EQ, 03-Jul-2020,214.4,212,217.5,205.55,209.15,210.25,211.21,3492,7.38,221,2154,61.68
RANEHOLDIN, EQ, 03-Jul-2020,460.5,461.2,472.5,452.5,452.5,458.25,461.55,17397,80.3,1408,7588,43.62
RATNAMANI, EQ, 03-Jul-2020,1050.15,1056.95,1070,1040,1070,1059.05,1053.97,6352,66.95,990,3156,49.69
RAYMOND, EQ, 03-Jul-2020,276.45,280.85,280.85,268.4,271.3,270.3,271.84,1107188,3009.79,20732,628882,56.8
RBL, EQ, 03-Jul-2020,564.8,565.15,569.25,552,558,555.55,561.18,26082,146.37,1914,10130,38.84
RBLBANK, EQ, 03-Jul-2020,177.65,180,181.25,170.8,173.45,173.6,174.78,29445808,51465.22,179801,4929669,16.74
RCF, EQ, 03-Jul-2020,46.7,46.9,47.2,46.25,46.45,46.4,46.69,1134140,529.57,4062,477436,42.1
RCOM, BE, 03-Jul-2020,1.65,1.7,1.7,1.7,1.7,1.7,1.7,8555699,145.45,1423, -, -
RECLTD, EQ, 03-Jul-2020,108.55,109.1,110.15,107.5,108.15,108.3,108.32,4514898,4890.62,20903,785269,17.39
RECLTD, N1, 03-Jul-2020,1116.99,1093.3,1111,1093.3,1111,1111,1093.98,52,0.57,2,52,100
RECLTD, N6, 03-Jul-2020,1349.7,1290,1290,1290,1290,1290,1290,100,1.29,1,100,100
RECLTD, N8, 03-Jul-2020,1176.39,1185,1185,1185,1185,1185,1185,1,0.01,1,1,100
RECLTD, N9, 03-Jul-2020,1314,1319.9,1330,1313.02,1326,1326,1323.07,463,6.13,21,431,93.09
RECLTD, NE, 03-Jul-2020,1200,1200.5,1220,1200,1220,1220,1208.61,360,4.35,3,360,100
RECLTD, NF, 03-Jul-2020,1340,1340,1340,1340,1340,1340,1340,50,0.67,1,50,100
RECLTD, NH, 03-Jul-2020,1285.11,1230.2,1230.2,1230.2,1230.2,1230.2,1230.2,2,0.02,1,2,100
RECLTD, NI, 03-Jul-2020,1193.18,1213.8,1239.99,1213.8,1239.99,1239.99,1215.63,120,1.46,7,60,50
REDINGTON, EQ, 03-Jul-2020,90.15,90.15,90.5,88.6,89,89.15,89.31,526415,470.16,4887,343339,65.22
REFEX, EQ, 03-Jul-2020,61.4,58.35,58.35,58.35,58.35,58.35,58.35,37967,22.15,518,37908,99.84
RELAXO, EQ, 03-Jul-2020,630.9,633.2,660,631.55,658.6,656.2,649.61,693198,4503.08,25439,227495,32.82
RELCAPITAL, BE, 03-Jul-2020,13.7,14.35,14.35,13.05,13.05,13.05,13.71,6237445,855.02,9937, -, -
RELIABLE, SM, 03-Jul-2020,23,21.85,21.85,21.85,21.85,21.85,21.85,2400,0.52,1,2400,100
RELIANCE, EQ, 03-Jul-2020,1760.35,1779.8,1793,1768,1788,1787.9,1781.69,13584004,242025.08,254096,3420711,25.18
RELIANCEPP, E1, 03-Jul-2020,851.55,868.95,884,859,882.65,881.3,872.39,2454419,21412.17,43116,1221872,49.78
RELIGARE, EQ, 03-Jul-2020,37.8,38.5,38.5,35.95,37,37.8,36.73,828425,304.26,2463,589383,71.15
RELINFRA, EQ, 03-Jul-2020,42.6,44.7,44.7,40.5,40.5,40.5,43.09,13508124,5820.8,45919,7191059,53.24
REMSONSIND, EQ, 03-Jul-2020,68,68,72.9,67.3,68.5,68.3,69.25,3266,2.26,73,2182,66.81
RENUKA, EQ, 03-Jul-2020,11.15,10.65,10.85,10.6,10.6,10.6,10.63,1847351,196.35,1739,1288833,69.77
